index,mp_id,formula,natoms,energy_pa,n_nodes,n_edges,avg_degree,std_degree,avg_clustering,density
651,mp-1207163,Lu4Ni2C5,11,-0.41775514852272716,11,35,6.363636363636363,0.77138921583987,0.6510822510822512,0.6363636363636364
652,mp-1225053,DyZnCuAs2,5,-0.6606222969999997,5,9,3.6,0.4898979485566356,0.9,0.9
653,mp-1105136,YTl(PSe3)2,20,-0.6314302715848215,20,102,10.2,1.661324772583615,0.6128576978576978,0.5368421052631579
654,mp-1217146,Ti2VSe4,7,-1.0125393353869043,7,21,6.0,0.0,1.0,1.0
655,mp-1189335,YO3,16,-2.0391642740625002,16,100,12.5,0.5,0.8141025641025643,0.8333333333333334
656,mp-1211116,NiH36(C5N)12,109,-0.031294899393394165,109,1317,24.165137614678898,2.5540533048107066,0.4272635855341409,0.2237512742099898
657,mp-1192541,Ho3Te3N,28,-1.556305339268572,28,132,9.428571428571429,1.293626448305345,0.4463306534735106,0.3492063492063492
658,mp-1214731,Ba2CuSe2F,6,-0.8442810972295831,6,6,2.0,0.0,0.0,0.4
659,mp-1204283,Na5Ga7H12S13O6,86,-1.3212301186919175,86,736,17.11627906976744,3.126847750107546,0.421513897818887,0.20136798905608755
660,mp-601275,K3AlH6,40,-0.15886588657199957,40,164,8.2,0.812403840463596,0.4654761904761905,0.21025641025641026
661,mp-1183057,Ac,3,0.01874219999999956,3,3,2.0,0.0,1.0,1.0
662,mp-1217234,Ti8Co3NiSn4,16,-0.1649440014583332,16,48,6.0,0.0,0.5999999999999999,0.4
663,mp-1177598,Li3V3P8O29,86,-2.5392966326370443,86,807,18.767441860465116,2.457425475482426,0.4546454795194803,0.2207934336525308
664,mp-1209342,Rb5Tm3Br12,20,-1.7085510465862073,20,36,3.6,0.7348469228349533,0.09999999999999999,0.18947368421052632
665,mp-567435,UNiSn,3,0.8652848916666672,3,3,2.0,0.0,1.0,1.0
666,mp-569343,Tb4Mg3Co2,9,-0.15693643370370344,9,32,7.111111111111111,0.7370277311900888,0.8804232804232804,0.8888888888888888
667,mp-1207259,Tb2Br2O,5,-1.3174865635833335,5,5,2.0,0.0,0.0,0.5
668,mp-1206557,YbU2S3O2,8,-2.680437625585938,8,21,5.25,0.9682458365518543,0.7458333333333335,0.75
669,mp-1214247,Ca3In2(GeO4)3,80,-2.6077288432083328,80,864,21.6,3.9038442591886273,0.4379151538379813,0.27341772151898736
670,mp-1204867,Ho11(Ni10C)6,77,-0.279227502564936,77,631,16.38961038961039,1.9350213539936802,0.4110198942895649,0.21565276828434723
671,mp-1194141,AgSbC2N2(ClF3)2,28,-1.417113696851428,28,160,11.428571428571429,2.691634811630968,0.5518287268287269,0.42328042328042326
672,mp-1112340,Cs2TlRhF6,10,-2.462592316455379,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
673,mp-982666,LiAl2Tc,4,-0.2783876850000002,4,6,3.0,0.0,1.0,1.0
674,mp-1183274,Ba2MgIn,4,-0.24421454833333334,4,4,2.0,0.0,0.0,0.6666666666666666
675,mp-1183552,CaPmAg2,4,-0.321572276875,4,6,3.0,0.0,1.0,1.0
676,mp-1202559,Ga6P8H56C14N7O32F,248,-1.275343510606555,248,3038,24.5,3.0227631025592374,0.4304985124328699,0.09919028340080972
677,mp-1044003,MgCuBiO5,32,-1.52205442234375,32,224,14.0,1.0,0.5785485347985346,0.45161290322580644
678,mp-1048779,Mg(BiO3)2,18,-1.6003113369444444,18,125,13.88888888888889,1.0999438818457405,0.8131757131757135,0.8169934640522876
679,mp-1189635,Zn3Sn3Se9NO4,20,-0.3207897127361875,20,80,8.0,1.449137674618944,0.47019841269841267,0.42105263157894735
680,mp-1188500,Nb3Au2,20,0.03385235271428542,20,126,12.6,0.4898979485566356,0.6650349650349651,0.6631578947368421
681,mp-1221425,MoPt3,4,-0.17368713499999977,4,4,2.0,0.0,0.0,0.6666666666666666
682,mp-1043888,Sr2GaNi2O7,24,-1.6865470440624992,24,142,11.833333333333334,0.9860132971832694,0.6812160062160063,0.5144927536231884
683,mp-1101460,NbCrO4,24,-2.7330619582738103,24,212,17.666666666666668,0.4714045207910317,0.7568082788671027,0.7681159420289855
684,mp-1217602,Ti4Si2O17,92,-2.2387203946920287,92,700,15.217391304347826,3.2026690192526774,0.4658041969995122,0.16722408026755853
685,mp-1196277,UH4C2SeN4O7,38,-1.0687173433601973,38,300,15.789473684210526,1.280581585325941,0.7010736597423903,0.4267425320056899
686,mp-1223408,KNbWO7,20,-2.120745706639286,20,161,16.1,1.6401219466856725,0.8506743909685086,0.8473684210526315
687,mp-1147692,Li10Zn(PS4)4,62,-1.2072940549539175,62,405,13.064516129032258,1.693164318969124,0.3693835286577222,0.21417239555790588
688,mp-1212516,H6CS(NO)3,56,-0.9991371668158929,56,586,20.928571428571427,2.6982609667891575,0.5896709500317703,0.38051948051948054
689,mp-1197175,KLi3Ca7Ti2(Si6O19)2,126,-3.252012183632275,126,1226,19.46031746031746,1.8925534680366831,0.42305994615060116,0.15568253968253967
690,mp-1175472,Li9Co7O16,32,-1.7012833868749988,32,231,14.4375,0.49607837082461076,0.5042582417582417,0.4657258064516129
691,mp-1177017,Li6Fe3P8O29,92,-2.4926745307259317,92,899,19.543478260869566,1.765693874436637,0.4365508609653542,0.21476349737219302
692,mp-1184643,Ho2InHg,4,-0.45111825333333355,4,6,3.0,0.0,1.0,1.0
693,mp-1113973,Rb2LiSmCl6,10,-2.4305301572749656,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
694,mp-1217274,ThHg3,4,-0.06389486750000017,4,4,2.0,0.0,0.0,0.6666666666666666
695,mp-643264,BaMg2FeH8,12,-0.46792361574666685,12,64,10.666666666666666,0.4714045207910317,0.9683501683501684,0.9696969696969697
696,mp-1224702,Fe2PtRh,4,0.1234700799999997,4,6,3.0,0.0,1.0,1.0
697,mp-1203562,La4Fe(SbS5)2,68,-1.7831796606250003,68,462,13.588235294117647,1.7509265960161433,0.4936220642102991,0.20280948200175591
698,mp-1223241,La2C(NO)2,7,-1.8208282780014287,7,21,6.0,0.0,1.0,1.0
699,mp-1186882,Rb3Zr,4,1.0493782197413788,4,0,0.0,0.0,0.0,0.0
700,mp-1215783,Zr10Sn7,17,-0.5659270373529419,17,95,11.176470588235293,1.1496953109230625,0.6457287810228987,0.6985294117647058
701,mp-1210903,Na2P2H3(SO2)2,52,-1.0649045708285172,52,399,15.346153846153847,2.129324697794832,0.5012752267842769,0.3009049773755656
702,mp-1198826,H10PtC2(NCl)2,68,-0.5260526830870589,68,652,19.176470588235293,1.1496953109230625,0.5895190687213999,0.286215978928885
703,mp-1202735,Al2Fe(PO9)2,46,-1.1862362611645962,46,388,16.869565217391305,3.0970441423492394,0.5260483500286973,0.3748792270531401
704,mp-1175943,Li9Mn2Co5O16,32,-1.8514626359974997,32,362,22.625,0.4841229182759271,0.7402832674571806,0.7298387096774194
705,mp-1182175,BaInCu3Se4,9,-0.4028866475231475,9,23,5.111111111111111,0.7370277311900889,0.3301587301587301,0.6388888888888888
706,mp-1201170,Ni2P2(C2O3)3,38,-0.9601003127913529,38,277,14.578947368421053,2.110519753238255,0.4625166154252026,0.3940256045519203
707,mp-1177681,Li3Fe8(BO3)8,43,-2.3457571051937975,43,443,20.6046511627907,1.7272041514071759,0.5668985528974041,0.49058693244739754
708,mp-1186473,Pm2PdAu,4,-0.7841490112500011,4,6,3.0,0.0,1.0,1.0
709,mp-1211818,K4H5(SeO4)4,29,-1.4683604882577583,29,230,15.862068965517242,3.0254567957301863,0.6090869890699078,0.5665024630541872
710,mvc-13889,Zn(FeN)2,5,0.3320302060479989,5,10,4.0,0.0,1.0,1.0
711,mp-1173870,Na11N7O16,34,-0.7658062668135289,34,174,10.235294117647058,1.164646463130784,0.6692541119011708,0.31016042780748665
712,mp-1176355,Na3(CoO2)2,36,-1.5151121177777769,36,300,16.666666666666668,1.247219128924647,0.5577084049994268,0.47619047619047616
713,mp-1198864,CrSO6,48,-1.630728978736979,48,454,18.916666666666668,1.2219065248845986,0.6615649389739949,0.4024822695035461
714,mp-1042706,CaMn4O6,22,-2.249482260121818,22,106,9.636363636363637,0.642824346533225,0.6839826839826837,0.4588744588744589
715,mp-1206817,TlVCl3,10,-1.448228429956,10,37,7.4,0.8,0.7814285714285715,0.8222222222222222
716,mp-1190536,PH6NO4,24,-1.522346715103571,24,272,22.666666666666668,0.7453559924999298,0.9868247694334645,0.9855072463768116
717,mp-1223256,KTa2O6,18,-2.9687031878333334,18,132,14.666666666666666,1.8257418583505538,0.8812354856472505,0.8627450980392157
718,mp-1196120,Sr4SiAs4,72,-1.0008641344444449,72,292,8.11111111111111,1.0999438818457405,0.2969576719576718,0.11424100156494522
719,mp-1198425,GaBP2H5NO9,76,-2.06737873106223,76,976,25.68421052631579,2.2723192784129376,0.48726712284591234,0.3424561403508772
720,mp-1043065,ZnCu3(MoO3)4,20,-1.6219894140000009,20,190,19.0,0.0,1.0,1.0
721,mp-1047107,CaCu3(P2O7)2,44,-2.3058476598214295,44,468,21.272727272727273,1.3205308223939953,0.5573291084940762,0.49471458773784355
722,mp-1104325,Tb3Zn11,14,-0.3283077382142857,14,67,9.571428571428571,1.498298354528788,0.7319779426922286,0.7362637362637363
723,mp-1190132,Li2Ti3O7,24,-3.244746914062501,24,166,13.833333333333334,0.6871842709362768,0.6619352869352867,0.6014492753623188
724,mp-1181809,Cr2N2O7,22,-0.8416378412281825,22,130,11.818181818181818,1.945539505366609,0.6001271455816911,0.5627705627705628
725,mp-1185505,LuMnRh2,4,-0.599433102499999,4,6,3.0,0.0,1.0,1.0
726,mp-19101,BaEr2NiO5,9,-3.09509270625,9,36,8.0,0.0,1.0,1.0
727,mp-1217469,TbTe2,3,-0.04285928444444487,3,2,1.3333333333333333,0.4714045207910317,0.0,0.6666666666666666
728,mp-12129,LuInPd2,4,-0.8565058083333339,4,6,3.0,0.0,1.0,1.0
729,mp-1208271,TmSe2NO11,30,-0.9712760888878326,30,165,11.0,1.4142135623730951,0.6315244015244015,0.3793103448275862
730,mp-1046291,Bi5(TeO6)3,52,-1.4271886939423082,52,397,15.26923076923077,1.533163955999596,0.43707139077614177,0.2993966817496229
731,mp-1211241,LiNd6B3O14,96,-3.510810690312501,96,934,19.458333333333332,2.0611317010052725,0.44863878709147226,0.20482456140350877
732,mp-1218205,SrMg3O4,8,-2.260908885625,8,16,4.0,0.0,0.5,0.5714285714285714
733,mp-1218831,Sr2FeRuO6,10,-2.355315130250001,10,45,9.0,0.0,1.0,1.0
734,mp-1019888,KNa2BN2,6,-0.6392533682377781,6,15,5.0,0.0,1.0,1.0
735,mp-962060,NaYSi,3,0.18308710833333267,3,3,2.0,0.0,1.0,1.0
736,mp-1214579,Ba2MnP2F,6,-0.23737602357261878,6,6,2.0,0.0,0.0,0.4
737,mp-1203790,Si,68,0.058337384117647044,68,496,14.588235294117647,0.9112901991076275,0.4308661926308983,0.2177348551360843
738,mp-1181940,CdCl2,3,-1.4373924738400001,3,2,1.3333333333333333,0.4714045207910317,0.0,0.6666666666666666
739,mp-1102691,LuAlPt,12,-1.1894442008333332,12,52,8.666666666666666,0.9428090415820632,0.7846560846560845,0.7878787878787878
740,mp-1191625,TePIr,24,-0.44824063113095153,24,136,11.333333333333334,2.357022603955158,0.6755189255189255,0.4927536231884058
741,mp-1100935,V2H38S4(N2O9)3,77,-1.3526273204135064,77,994,25.818181818181817,2.1845221340043994,0.5576155280843187,0.3397129186602871
742,mp-1202698,Nd(Ni2B)6,38,-0.3935091969736854,38,392,20.63157894736842,0.7405919620773835,0.6909958308850276,0.5576102418207681
743,mp-1184636,HfThTc2,4,-0.25639181124999944,4,6,3.0,0.0,1.0,1.0
744,mp-1192521,Na5Nd4Si4O16F,30,-3.2894186300396666,30,239,15.933333333333334,1.6110727964792761,0.5962113050348344,0.5494252873563218
745,mp-1204762,Cs2Th2P2Se13,152,-0.9109022820878039,152,696,9.157894736842104,1.5308462707630512,0.38132832080200507,0.06064830951551063
746,mp-1177280,Li4Ti3Mn3(SnO8)2,28,-2.602507157245715,28,243,17.357142857142858,1.171515676204052,0.7050780399879251,0.6428571428571429
747,mp-1223762,K6Pd3(BrCl2)4,21,-1.5347765611466668,21,60,5.714285714285714,1.4846149779161806,0.4489795918367348,0.2857142857142857
748,mp-1202678,Cs2U3P6(HO5)4,35,-2.6722879635643113,35,209,11.942857142857143,1.7061712716381274,0.5553858839573127,0.35126050420168065
749,mp-1205361,Te6RhI3,20,-0.22971635649999983,20,60,6.0,2.6832815729997477,0.6371428571428571,0.3157894736842105
750,mp-1210174,Nb2Co2Si3,28,-0.5306150327551019,28,204,14.571428571428571,0.82065180664829,0.5522170406624187,0.5396825396825397
751,mp-1025253,Tb(TiGa2)2,7,-0.5323849838095244,7,21,6.0,0.0,1.0,1.0
752,mp-1175029,Li7Mn2(CoO4)3,24,-1.8805950794549986,24,175,14.583333333333334,0.4930066485916346,0.6645604395604393,0.6340579710144928
753,mp-1204851,K2HS2NO7,52,-1.8543763487596163,52,398,15.307692307692308,1.4876215081395163,0.4844432842170393,0.30015082956259426
754,mp-1208649,SmGeIr,12,-0.8616902250000003,12,52,8.666666666666666,0.9428090415820632,0.7846560846560845,0.7878787878787878
755,mp-1177931,Li2Mn2P2(H4O5)3,66,-1.8467350570725973,66,688,20.848484848484848,1.157877162093503,0.5293245540489144,0.32074592074592073
756,mp-1173163,SrLiTi4CrO11,72,-3.2715554751620366,72,704,19.555555555555557,1.5355861067872503,0.5139450557900779,0.27543035993740217
757,mp-1221171,P6H24N19,196,-0.4858470984685127,196,2272,23.183673469387756,2.4467677086123993,0.4340988049017122,0.11889063317634746
758,mp-1228259,Ba8Si43Au3,54,-0.20728334907407328,54,483,17.88888888888889,1.594744454934147,0.436428830791576,0.33752620545073375
759,mp-1043472,NiMoP2O9,52,-2.2010494367719784,52,416,16.0,1.8810798862519205,0.5528102014944124,0.3137254901960784
760,mp-1225263,K2Na3Al15H30(SO7)10,130,-2.301794065136346,130,1510,23.23076923076923,1.6006655420526776,0.6471922433020824,0.1800834824090638
761,mp-1196688,Te3As2O11,32,-1.5742334042968746,32,231,14.4375,0.998044963916957,0.5790808150183152,0.4657258064516129
762,mp-1205443,LiAlSiH2O5,40,-2.649343267099,40,400,20.0,0.7745966692414834,0.5924401913875599,0.5128205128205128
763,mp-1224468,Hf4UC5,10,-0.7697592303749999,10,24,4.8,0.6,0.57,0.5333333333333333
764,mp-1195570,Th(SeO3)2,36,-2.313477968576388,36,262,14.555555555555555,0.8314794192830981,0.5586792836792838,0.4158730158730159
765,mp-1147728,Li4Zn(PS4)2,120,-1.1521382065357149,120,750,12.5,1.5,0.3723181448181446,0.10504201680672269
766,mp-1182915,AlO3,32,-1.2996621940625,32,220,13.75,1.299038105676658,0.5597225690975691,0.4435483870967742
767,mp-1223894,K5BaTaP4,22,-0.602915108051948,22,108,9.818181818181818,1.8497263590341644,0.4572296390478208,0.4675324675324675
768,mp-3144,HoNbO4,12,-3.5779931120238095,12,66,11.0,0.0,1.0,1.0
769,mp-1209363,Rb2UTe3,12,-0.8933200784482759,12,36,6.0,0.0,0.0,0.5454545454545454
770,mp-1104106,Ho3Ga9Pt2,14,-0.6549897053571436,14,67,9.571428571428571,1.2936264483053452,0.7371933621933621,0.7362637362637363
771,mp-1190540,NaNd3GeS7,24,-1.9221643650781257,24,138,11.5,1.118033988749895,0.5134615384615384,0.5
772,mp-1206263,TmMgAg,9,-0.2571950855555553,9,30,6.666666666666667,0.9428090415820634,0.7952380952380952,0.8333333333333334
773,mp-1179410,Tc4Br7O,48,-0.25258457114583344,48,216,9.0,2.6457513110645907,0.5643217893217892,0.19148936170212766
774,mp-1224970,Gd(ZnGa)2,5,-0.4208059139999996,5,10,4.0,0.0,1.0,1.0
775,mp-1043165,CaNi(GeO3)2,20,-2.2287071362500015,20,169,16.9,1.044030650891055,0.8856604747162024,0.8894736842105263
776,mp-1095572,TbAlAu,12,-0.7896973177777777,12,50,8.333333333333334,1.247219128924647,0.753968253968254,0.7575757575757576
777,mp-1227573,Ca4MgSi8(NiO8)3,40,-3.016664594250001,40,424,21.2,1.077032961426901,0.6445408976987925,0.5435897435897435
778,mp-1200474,BP4(HO2)3,224,-1.4890267193641489,224,1784,15.928571428571429,2.2188892238584383,0.48814000726041856,0.07142857142857142
779,mp-1176911,Li7Mn4(P2O7)4,94,-2.6486106054464438,94,1044,22.21276595744681,1.7374004819228595,0.41927261809388483,0.23884694577899795
780,mp-1219202,Sm2Ga3Co,6,-0.5255651641666669,6,12,4.0,0.0,0.6666666666666666,0.8
781,mp-1093971,Sr2LiHg,4,0.9412038100000001,4,4,2.0,0.0,0.0,0.6666666666666666
782,mp-1209158,RbSO2,16,-1.914834635476832,16,48,6.0,1.4142135623730951,0.5553571428571429,0.4
783,mp-1226275,Cr4B,10,0.06775710266666693,10,41,8.2,0.4,0.8920634920634922,0.9111111111111111
784,mp-1227178,Ca4ZrTi3(SiO5)4,32,-3.5089820245312495,32,252,15.75,0.6614378277661477,0.6926325818789053,0.5080645161290323
785,mp-1185262,LiPd2Au,4,-0.2797373825,4,6,3.0,0.0,1.0,1.0
786,mp-1202376,FeAgP2O7,44,-2.2550836570941555,44,438,19.90909090909091,1.4431370787625037,0.5300557499446372,0.4630021141649049
787,mp-1104494,Lu(Fe2Ge)2,14,-0.29672571285714305,14,64,9.142857142857142,1.2453996981544782,0.7135642135642135,0.7032967032967034
788,mp-1212006,InNiAg2F7,22,-2.0742552528784852,22,173,15.727272727272727,2.1780270092201706,0.758699247870371,0.7489177489177489
789,mp-1104240,Y3Ga9Pt2,14,-0.6695599835714283,14,67,9.571428571428571,1.2936264483053452,0.7371933621933621,0.7362637362637363
790,mp-1178189,La8Cu3O16,54,-3.0693992574074076,54,466,17.25925925925926,1.2646941539973242,0.47838136554166844,0.3256464011180992
791,mp-1226472,CeZr2O6,9,-3.798630494166667,9,36,8.0,0.0,1.0,1.0
792,mp-1218520,SrAl2O4,14,-3.4554187507142857,14,70,10.0,0.9258200997725514,0.7642960214388788,0.7692307692307693
793,mp-1040794,TaNb2Zn2O8,26,-2.562458611868131,26,207,15.923076923076923,0.6153846153846154,0.6681695755225169,0.6369230769230769
794,mp-1176009,Li9Mn2Co5O16,32,-1.8584976097474994,32,375,23.4375,0.5555121510822243,0.7498031949934123,0.7560483870967742
795,mp-1212352,Ho2FeAs2O,6,-0.3467541018750004,6,6,2.0,0.0,0.0,0.4
796,mp-1195568,Ba4InAgS6,48,-1.8835880293923613,48,216,9.0,1.632993161855452,0.29164261664261687,0.19148936170212766
797,mp-1220141,Ni8Bi8S,34,-0.1369795334742647,34,146,8.588235294117647,1.9420675316728446,0.5806022408963587,0.26024955436720143
798,mp-1191504,FeS2NO8,24,-1.2818958754587502,24,108,9.0,1.4719601443879744,0.7488756613756617,0.391304347826087
799,mp-1201807,Rb2Ta2P7O24,70,-2.768796873448277,70,454,12.971428571428572,2.157852295828481,0.520816242580948,0.18799171842650103
800,mp-1187690,TlSn3,8,0.06967347249999989,8,24,6.0,0.0,0.7999999999999999,0.8571428571428571
801,mp-560010,Rb2Ga2B2O7,52,-2.5291549771363835,52,420,16.153846153846153,1.4595127662315597,0.4847311311112217,0.3167420814479638
802,mp-1228515,Ba8Sr3Ca(WO6)4,40,-2.9841677777499998,40,302,15.1,1.7,0.49748726763432655,0.3871794871794872
803,mp-864909,HfAlRu2,4,-0.7529044887499996,4,6,3.0,0.0,1.0,1.0
804,mp-1175896,Li9Mn2Co5O16,32,-1.8571207256849993,32,420,26.25,0.4330127018922193,0.8393874643874646,0.8467741935483871
805,mp-1218730,Sr2Si3Ni,6,-0.3849216966666666,6,10,3.3333333333333335,0.4714045207910317,0.5555555555555555,0.6666666666666666
806,mp-1173187,SrHo31Al2Si14N13O59,120,-3.069847933747416,120,1085,18.083333333333332,2.027244983277113,0.4232833206381967,0.15196078431372548
807,mp-1225387,ErThCN,4,-1.0452864640324995,4,6,3.0,0.0,1.0,1.0
808,mp-1046961,BaMg(AgO2)4,14,-0.8875796842857139,14,87,12.428571428571429,0.6226998490772391,0.9544455544455543,0.9560439560439561
809,mp-1046310,CaCoO2,16,-2.211242327499999,16,83,10.375,1.2183492931011204,0.6848665223665222,0.6916666666666667
810,mp-1216504,V5W3O20,28,-2.216936030625,28,160,11.428571428571429,0.49487165930539345,0.5839826839826838,0.42328042328042326
811,mp-1047908,BaVZnF7,40,-3.3493627970830007,40,312,15.6,1.2,0.5401535229476407,0.4
812,mp-1189647,Ba(FeSb3)4,17,-0.17890016176470672,17,96,11.294117647058824,2.9458785942468033,0.7665981077745786,0.7058823529411765
813,mp-1173444,Rb3P11,28,-0.03809983032899363,28,54,3.857142857142857,0.7423074889580903,0.6214285714285713,0.14285714285714285
814,mp-1198109,V5CoO23,58,-0.654357695474138,58,501,17.275862068965516,3.1828912439211936,0.4643566121604191,0.3030852994555354
815,mp-1183483,CaAcRh2,4,-0.45608555166666687,4,6,3.0,0.0,1.0,1.0
816,mp-1211499,KTlS2,32,-0.9483569709062505,32,96,6.0,1.6583123951777,0.2511904761904762,0.1935483870967742
817,mp-1110746,Rb2LiSbI6,10,-0.950239367568965,10,12,2.4,1.9595917942265422,0.0,0.26666666666666666
818,mp-1195470,Rb4U3(AsO8)2,50,-2.843447281655173,50,322,12.88,2.122639865827456,0.5571592851592851,0.26285714285714284
819,mp-1210885,NdZr6(PO4)9,104,-3.258203617918957,104,742,14.26923076923077,3.436877969540786,0.47627259221686435,0.1385362210604929
820,mp-1185363,LiMgHg2,4,-0.31239079999999997,4,6,3.0,0.0,1.0,1.0
821,mp-1210367,Na3P3N3O7,32,-1.4803057988949115,32,284,17.75,1.8708286933869707,0.6063596491228073,0.5725806451612904
822,mp-1106211,As2O3,20,-1.5689068407500009,20,74,7.4,1.0198039027185568,0.6190476190476188,0.3894736842105263
823,mp-863013,U3(PO9)2,92,-2.143739360729815,92,566,12.304347826086957,1.6794093839850406,0.4811934442369225,0.13521261347348304
824,mp-1079403,Sr2CoOsO6,10,-2.2747508632499995,10,45,9.0,0.0,1.0,1.0
825,mp-1191720,TlAgTeO3,24,-1.1006572452083336,24,128,10.666666666666666,1.247219128924647,0.4614542864542865,0.463768115942029
826,mp-1224621,La20Al3Si9O52,84,-3.7527704968452387,84,693,16.5,1.5157899087997146,0.4527108402965328,0.19879518072289157
827,mp-1041855,Ca3As4W3O16,52,-1.9940420799038459,52,338,13.0,1.3587324409735149,0.5049770742078434,0.2549019607843137
828,mp-1176785,LiCo3NiO8,13,-1.1797066246153842,13,77,11.846153846153847,0.36080121229411,0.987179487179487,0.9871794871794872
829,mp-1204672,MgCrO15,34,-0.1945393081617644,34,267,15.705882352941176,1.340092441164061,0.6774777702113344,0.47593582887700536
830,mp-1214211,C3S3O2,32,-0.5954610091796866,32,158,9.875,1.6909686573085854,0.6753434065934066,0.3185483870967742
831,mp-1110819,Rb2AgMoI6,10,-0.6600101730689651,10,12,2.4,1.9595917942265422,0.0,0.26666666666666666
832,mp-1177290,Li4V3OF11,38,-3.099218460754737,38,281,14.789473684210526,1.2388002416778758,0.6887970302830985,0.39971550497866287
833,mp-1207603,YGa3(BO3)4,20,-2.793962045583334,20,187,18.7,0.714142842854285,0.9859649122807014,0.9842105263157894
834,mp-1100363,CaSn3S7,22,-0.8704298207670459,22,80,7.2727272727272725,1.482682402754554,0.5431457431457428,0.3463203463203463
835,mp-1175580,Li9Mn2Co5O16,32,-1.8600674903724999,32,331,20.6875,0.7680128579652817,0.6693651742993848,0.6673387096774194
836,mp-1213395,CsLa(TaBr3)6,52,-1.1548550002387263,52,216,8.307692307692308,2.0337390871388132,0.36172161172161155,0.16289592760180996
837,mp-1222291,LiSiAg2,4,-0.05549338500000012,4,6,3.0,0.0,1.0,1.0
838,mp-1095737,LiLaZn2,4,1.4944575100000002,4,4,2.0,0.0,0.0,0.6666666666666666
839,mp-1219859,Pr2FeSi2Ru,6,-0.643926309166666,6,15,5.0,0.0,1.0,1.0
840,mp-1183419,Be2IrRu,4,-0.37852085124999935,4,6,3.0,0.0,1.0,1.0
841,mp-1184505,GdPaTc2,4,-0.08667433249999945,4,6,3.0,0.0,1.0,1.0
842,mp-16349,LiNi2Ge,4,-0.36042737125000013,4,6,3.0,0.0,1.0,1.0
843,mp-1177011,Li6Mn2OF11,20,-2.895956726563,20,156,15.6,0.58309518948453,0.8065521978021982,0.8210526315789474
844,mp-1210931,LiFeCl4,24,-1.5083974713400004,24,112,9.333333333333334,1.5986105077709065,0.6217291967291966,0.4057971014492754
845,mp-1195014,GeC4(BrF5)2,68,-1.5765906039352942,68,484,14.235294117647058,2.156506209390984,0.5300534336866517,0.21246707638279191
846,mp-1093555,NaScTl2,4,1.39513882125,4,4,2.0,0.0,0.0,0.6666666666666666
847,mp-866620,Cs2MgP4(HO2)8,31,-2.2734666106433945,31,294,18.967741935483872,2.2645069386818375,0.6746834188019343,0.632258064516129
848,mp-1208510,Sr2YFe3O8,14,-2.642097889285714,14,51,7.285714285714286,0.8806305718527109,0.7071428571428572,0.5604395604395604
849,mp-1175146,Li7Mn2(CoO4)3,24,-1.9114279482049998,24,175,14.583333333333334,0.4930066485916346,0.6020146520146518,0.6340579710144928
850,mp-1220619,Nb4V3FeSe20,28,-0.609735916801658,28,94,6.714285714285714,1.385051387833237,0.556859410430839,0.24867724867724866
851,mp-1203285,SnH12C4(SCl2)2,46,-0.5980009282436956,46,368,16.0,2.06418738616856,0.5606894638392824,0.35555555555555557
852,mp-1208989,UH5(SeO5)2,72,-1.1156616419604164,72,536,14.88888888888889,1.36986977843755,0.4466739596641558,0.20970266040688576
853,mp-1111036,Rb2GaCuF6,10,-2.686744036782966,10,43,8.6,0.4898979485566356,0.9523809523809523,0.9555555555555556
854,mp-1210133,NaGaP2O7,44,-2.6272846841396102,44,458,20.818181818181817,1.4024771473219557,0.5431224185748837,0.48414376321353064
855,mp-1079069,La2Mn2Se2O3,9,-2.469336822539722,9,24,5.333333333333333,1.0540925533894596,0.7492063492063491,0.6666666666666666
856,mp-1227847,CsZr18(PI14)3,128,-1.0455670705880542,128,316,4.9375,3.325446398605757,0.5958333333333332,0.03887795275590551
857,mp-1214532,Ba6Sm2Al4O15,54,-3.3941987999537027,54,362,13.407407407407407,1.8511109629036746,0.5757956761224737,0.2529699510831586
858,mp-862723,ScTc2Mo,4,-0.17343278500000103,4,6,3.0,0.0,1.0,1.0
859,mp-1043894,CaLaFeCoO6,20,-2.4881804757500006,20,140,14.0,1.2649110640673518,0.7516866466866468,0.7368421052631579
860,mp-1183380,Ba3La,8,0.1764394562499998,8,0,0.0,0.0,0.0,0.0
861,mp-1223179,LaCeIn6,8,-0.4456375587500001,8,20,5.0,0.0,0.6,0.7142857142857143
862,mp-1042879,YCr(WO4)2,24,-2.5538026224999997,24,172,14.333333333333334,0.4714045207910317,0.6753357753357752,0.6231884057971014
863,mp-1183383,BaLa3,8,0.1813863337499999,8,24,6.0,0.0,0.7999999999999999,0.8571428571428571
864,mp-1199716,SiH8C(N2F3)2,160,-1.5571459381560004,160,2120,26.5,1.8841443681416772,0.48613705451636513,0.16666666666666666
865,mp-1044214,Mg(WO2)4,13,-1.703242961538461,13,73,11.23076923076923,0.42132504423474315,0.9265734265734268,0.9358974358974359
866,mp-1222353,LiMnRhO4,14,-1.7826239165657145,14,91,13.0,0.0,1.0,1.0
867,mp-1213873,Ce5Sn3Au,18,-0.6027917555555552,18,99,11.0,1.4142135623730951,0.5538461538461538,0.6470588235294118
868,mp-1227497,Bi2Pd3PtO8,14,-1.1675405271428565,14,90,12.857142857142858,0.34992710611188255,0.989010989010989,0.989010989010989
